# NASA/JPL Horizons target 699 (saturn), center 500@10, ECLIPTIC/ICRF, AU and AU/day
# State vectors 1977-08-21..2030-01-02 every 20d; retrieved 2026-09-24 by scripts/fetch_horizons.ps1
julian_date,x_au,y_au,z_au,vx_au_d,vy_au_d,vz_au_d
2445176.500000000,-8.939625971328990E+00,-3.735128123185862E+00,4.203587864459363E-01,1.858229224830631E-03,-5.165767821461917E-03,1.662870739236558E-05
2445196.500000000,-8.901875918807180E+00,-3.838185614589929E+00,4.206573757754730E-01,1.917253196029818E-03,-5.140431535374493E-03,1.346549566745391E-05
2445216.500000000,-8.862965222910896E+00,-3.940739779459250E+00,4.208992943957872E-01,1.974329743546308E-03,-5.114401038036693E-03,1.042282804356011E-05
2445236.500000000,-8.822904679096249E+00,-4.042781509274429E+00,4.210867042185432E-01,2.031085630915728E-03,-5.089157737499897E-03,8.112043051471315E-06
2445256.500000000,-8.781697461688600E+00,-4.144301887189671E+00,4.212211657333801E-01,2.089055523652015E-03,-5.063278755183019E-03,5.644332771442257E-06
2445276.500000000,-8.739347153345634E+00,-4.245284885405202E+00,4.213004955331903E-01,2.146500548398119E-03,-5.035394110057482E-03,2.478630993175330E-06
2445296.500000000,-8.695865596680081E+00,-4.345714895235338E+00,4.213235456893796E-01,2.202092462828716E-03,-5.006985798108630E-03,-4.901696109257833E-07
2445316.500000000,-8.651263959009386E+00,-4.445583289793992E+00,4.212925976050071E-01,2.257375315138711E-03,-4.979303327866088E-03,-2.774642646568606E-06
2445336.500000000,-8.605545892865047E+00,-4.544881438770949E+00,4.212091108929936E-01,2.313914224534541E-03,-4.950954845848946E-03,-5.250223841980432E-06
2445356.500000000,-8.558716105214328E+00,-4.643593580686039E+00,4.210707363883884E-01,2.369633921701444E-03,-4.920586463761841E-03,-8.429876782796686E-06
2445376.500000000,-8.510787247884744E+00,-4.741705546110202E+00,4.208766362659787E-01,2.423609754063185E-03,-4.889951773026824E-03,-1.131123569814840E-05
2445396.500000000,-8.461770003161995E+00,-4.839209670356795E+00,4.206291873803099E-01,2.477399779482531E-03,-4.859978333047587E-03,-1.356881419460931E-05
2445416.500000000,-8.411667807006706E+00,-4.936097355036680E+00,4.203295783040968E-01,2.532346243497057E-03,-4.829260360701262E-03,-1.605952462006652E-05
2445436.500000000,-8.360485905193402E+00,-5.032352887934727E+00,4.199754148186725E-01,2.586458475130576E-03,-4.796580088955880E-03,-1.922637423173043E-05
2445456.500000000,-8.308237370448852E+00,-5.127962587118224E+00,4.195660247424103E-01,2.638694621561333E-03,-4.763688113772084E-03,-2.205947828914823E-05
2445476.500000000,-8.254932751766367E+00,-5.222919138267294E+00,4.191039762745286E-01,2.690992800831740E-03,-4.731533372660460E-03,-2.424970959548250E-05
2445496.500000000,-8.200575652257070E+00,-5.317213321659656E+00,4.185901766026181E-01,2.744312668104550E-03,-4.698404773817431E-03,-2.677921128921289E-05
2445516.500000000,-8.145172908610945E+00,-5.410829243249410E+00,4.180222231159545E-01,2.796599493555578E-03,-4.663415006448483E-03,-2.992071203654778E-05
2445536.500000000,-8.088738812914313E+00,-5.503754199633548E+00,4.173997825682042E-01,2.847043143933759E-03,-4.628341522759484E-03,-3.268718796403621E-05
2445556.500000000,-8.031284361750977E+00,-5.595981846940362E+00,4.167254915515921E-01,2.897566764522687E-03,-4.594066574113515E-03,-3.480473341255511E-05
2445576.500000000,-7.972813504214482E+00,-5.687503584951859E+00,4.160000950802469E-01,2.949196328056526E-03,-4.558679195037275E-03,-3.736992186966875E-05
2445596.500000000,-7.913334110877877E+00,-5.778304187642046E+00,4.152210578732491E-01,2.999426973713568E-03,-4.521534191186522E-03,-4.048541029635343E-05
2445616.500000000,-7.852860878269497E+00,-5.868372646695783E+00,4.143884341478024E-01,3.048019059694546E-03,-4.484553937901536E-03,-4.314492494662603E-05
2445636.500000000,-7.791403956326031E+00,-5.957703715015458E+00,4.135048290625207E-01,3.096838577798263E-03,-4.448283205371583E-03,-4.523530954235373E-05
2445656.500000000,-7.728966834553508E+00,-6.046288791529867E+00,4.125706965972327E-01,3.146632217729855E-03,-4.410817167662371E-03,-4.781070380916756E-05
2445676.500000000,-7.665557612929488E+00,-6.134112767751803E+00,4.115835106129511E-01,3.194992709352235E-03,-4.371648791791999E-03,-5.090450276747244E-05
2445696.500000000,-7.601191115938762E+00,-6.221164925671250E+00,4.105435707813671E-01,3.241686163707184E-03,-4.332801307529832E-03,-5.345212243038463E-05
2445716.500000000,-7.535877186442348E+00,-6.307440199247647E+00,4.094535946438261E-01,3.288863001638307E-03,-4.294533606669171E-03,-5.552340755893397E-05
2445736.500000000,-7.469619656809555E+00,-6.392929195930789E+00,4.083136977137498E-01,3.336731614381425E-03,-4.254954341878971E-03,-5.811017849886701E-05
2445756.500000000,-7.402428116511569E+00,-6.477616909117335E+00,4.071215037550581E-01,3.383102962682504E-03,-4.213830632125231E-03,-6.113359377908822E-05
