# NASA/JPL Horizons target 499 (mars), center 500@10, ECLIPTIC/ICRF, AU and AU/day
# State vectors 1977-08-21..2030-01-02 every 5d; retrieved 2026-09-24 by scripts/fetch_horizons.ps1
julian_date,x_au,y_au,z_au,vx_au_d,vy_au_d,vz_au_d
2444106.500000000,5.645118408796681E-01,1.406752809601843E+00,1.556129445704650E-02,-1.245178692644939E-02,6.400009763540152E-03,4.406022191610000E-04
2444111.500000000,5.016779884365719E-01,1.437254397470960E+00,1.774707886992256E-02,-1.267685085904482E-02,5.799769036160837E-03,4.335728726460117E-04
2444116.500000000,4.377921270307774E-01,1.464743124837112E+00,1.989566701146111E-02,-1.287264005368028E-02,5.195101273694784E-03,4.257298611507136E-04
2444121.500000000,3.729998369605230E-01,1.489200341311788E+00,2.200308328816386E-02,-1.303948158841765E-02,4.587390149692782E-03,4.171103138068250E-04
2444126.500000000,3.074449238348588E-01,1.510614161133439E+00,2.406553782781142E-02,-1.317775709865103E-02,3.977957785646733E-03,4.077513680584612E-04
2444131.500000000,2.412691629817363E-01,1.528979153999465E+00,2.607942623705076E-02,-1.328789582960310E-02,3.368064325056922E-03,3.976900006703489E-04
2444136.500000000,1.746120776500866E-01,1.544296037825472E+00,2.804132844362102E-02,-1.337036843407997E-02,2.758908983264178E-03,3.869629644199955E-04
2444141.500000000,1.076107468072066E-01,1.556571376416122E+00,2.994800699283112E-02,-1.342568114217232E-02,2.151631182837039E-03,3.756065701715329E-04
2444146.500000000,4.039963962347460E-02,1.565817283091218E+00,3.179640489419430E-02,-1.345437072160235E-02,1.547311564476508E-03,3.636566324208850E-04
2444151.500000000,-2.688952525420216E-02,1.572051131323556E+00,3.358364302537399E-02,-1.345699987476214E-02,9.469737167806963E-04,3.511484790828853E-04
2444156.500000000,-9.412789750033874E-02,1.575295273599053E+00,3.530701715251726E-02,-1.343415259993654E-02,3.515860392247601E-04,3.381167657772927E-04
2444161.500000000,-1.611895919006203E-01,1.575576769666710E+00,3.696399463715475E-02,-1.338643021850180E-02,-2.379365720919025E-04,3.245954247471459E-04
2444166.500000000,-2.279517660262598E-01,1.572927125084172E+00,3.855221087596719E-02,-1.331444795378586E-02,-8.207304338355116E-04,3.106177284970888E-04
2444171.500000000,-2.942946807066599E-01,1.567382040709950E+00,4.006946554290636E-02,-1.321883145845028E-02,-1.395980676859291E-03,2.962161549431910E-04
2444176.500000000,-3.601017451372439E-01,1.558981173653222E+00,4.151371869795441E-02,-1.310021389362531E-02,-1.962919211563861E-03,2.814223416824709E-04
2444181.500000000,-4.252595482953607E-01,1.547767909969171E+00,4.288308678807261E-02,-1.295923358929391E-02,-2.520822261953659E-03,2.662671901146494E-04
2444186.500000000,-4.896578782274950E-01,1.533789149181368E+00,4.417583857662225E-02,-1.279653157660427E-02,-3.069007792674004E-03,2.507807712718559E-04
2444191.500000000,-5.531897305313381E-01,1.517095100717607E+00,4.539039103223303E-02,-1.261274945575471E-02,-3.606833388814385E-03,2.349922673860613E-04
2444196.500000000,-6.157513070473580E-01,1.497739092596938E+00,4.652530518920774E-02,-1.240852780100824E-02,-4.133693688510268E-03,2.189301018122655E-04
2444201.500000000,-6.772420062726769E-01,1.475777393322540E+00,4.757928211842432E-02,-1.218450462993125E-02,-4.649017385958808E-03,2.026219281512672E-04
2444206.500000000,-7.375644088427236E-01,1.451269047394825E+00,4.855115928831408E-02,-1.194131469305971E-02,-5.152264937957288E-03,1.860946468378269E-04
2444211.500000000,-7.966242609896396E-01,1.424275721356520E+00,4.943990725281677E-02,-1.167958928621972E-02,-5.642926940243951E-03,1.693745512129009E-04
2444216.500000000,-8.543304539686467E-01,1.394861557192808E+00,5.024462617606630E-02,-1.139995499088949E-02,-6.120522320897137E-03,1.524872304168659E-04
2444221.500000000,-9.105949973416217E-01,1.363093035206855E+00,5.096454215165826E-02,-1.110303239773107E-02,-6.584596314409374E-03,1.354574649732959E-04
2444226.500000000,-9.653329884204866E-01,1.329038848688937E+00,5.159900366570386E-02,-1.078943590908286E-02,-7.034718193682780E-03,1.183094012944848E-04
2444231.500000000,-1.018462580513642E+00,1.292769789618835E+00,5.214747834615591E-02,-1.045977360768910E-02,-7.470478931906862E-03,1.010666019002658E-04
2444236.500000000,-1.069904951044651E+00,1.254358644050474E+00,5.260954997756918E-02,-1.011464706234886E-02,-7.891489524673310E-03,8.375197629194713E-05
